img_path,img_name,NoDamage,Crack,Efflorescence,Rust,Spalling,BarsExposed,CLASSES_STRING,CLASSES_N,split_type,name
dacl1k/dacl1k/v1/14_000089.jpg,14_000089.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001185.jpg,14_001185.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/16_000180.jpg,16_000180.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000115.jpg,14_000115.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000150.jpg,06_000150.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001090.jpg,14_001090.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001660.jpg,14_001660.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000085.jpg,17_000085.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000176.jpg,14_000176.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001263.jpg,14_001263.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001056.jpg,14_001056.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001217.jpg,14_001217.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001949.jpg,14_001949.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001064.jpg,14_001064.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001152.jpg,14_001152.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/06_000299.jpg,06_000299.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/16_000056.jpg,16_000056.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001347.jpg,14_001347.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001895.jpg,14_001895.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000020.jpg,06_000020.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000147.jpg,14_000147.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001096.jpg,14_001096.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000133.jpg,14_000133.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001363.jpg,14_001363.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001383.jpg,14_001383.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001186.jpg,14_001186.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/14_000118.jpg,14_000118.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001044.jpg,14_001044.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000003.jpg,17_000003.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000039.jpg,17_000039.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000047.jpg,16_000047.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000011.jpg,06_000011.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000107.jpg,06_000107.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000082.jpg,06_000082.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001626.jpg,14_001626.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001362.jpg,14_001362.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000068.jpg,14_000068.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_000144.jpg,14_000144.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000165.jpg,14_000165.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000071.jpg,17_000071.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000270.jpg,16_000270.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000054.jpg,14_000054.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001961.jpg,14_001961.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000146.jpg,06_000146.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001695.jpg,14_001695.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001429.jpg,14_001429.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001366.jpg,14_001366.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000084.jpg,06_000084.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001576.jpg,14_001576.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001664.jpg,14_001664.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000413.jpg,06_000413.jpg,0,0,1,0,1,0,ES,2,train,dacl1k
dacl1k/dacl1k/v1/14_001893.jpg,14_001893.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000486.jpg,06_000486.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000019.jpg,06_000019.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000162.jpg,14_000162.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001425.jpg,14_001425.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001413.jpg,14_001413.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001028.jpg,14_001028.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_000084.jpg,14_000084.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000035.jpg,16_000035.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001520.jpg,14_001520.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000129.jpg,14_000129.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001771.jpg,14_001771.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001894.jpg,14_001894.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001727.jpg,14_001727.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001355.jpg,14_001355.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000116.jpg,16_000116.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/17_000002.jpg,17_000002.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000136.jpg,14_000136.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001220.jpg,14_001220.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000203.jpg,06_000203.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001858.jpg,14_001858.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000189.jpg,14_000189.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000461.jpg,06_000461.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001835.jpg,14_001835.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001596.jpg,14_001596.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_000079.jpg,14_000079.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001025.jpg,14_001025.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001275.jpg,14_001275.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000005.jpg,17_000005.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000017.jpg,16_000017.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001052.jpg,14_001052.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001948.jpg,14_001948.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001609.jpg,14_001609.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000369.jpg,06_000369.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001313.jpg,14_001313.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001975.jpg,14_001975.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000002.jpg,14_000002.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/17_000100.jpg,17_000100.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000062.jpg,17_000062.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000226.jpg,06_000226.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_000053.jpg,14_000053.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001704.jpg,14_001704.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/16_000148.jpg,16_000148.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000151.jpg,14_000151.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000212.jpg,06_000212.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001437.jpg,14_001437.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001454.jpg,14_001454.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/14_001097.jpg,14_001097.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001448.jpg,14_001448.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/17_000095.jpg,17_000095.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001122.jpg,14_001122.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/14_001488.jpg,14_001488.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000320.jpg,06_000320.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/16_000010.jpg,16_000010.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_000012.jpg,14_000012.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000158.jpg,06_000158.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001955.jpg,14_001955.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000177.jpg,14_000177.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000459.jpg,06_000459.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000003.jpg,06_000003.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_000102.jpg,14_000102.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001859.jpg,14_001859.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000049.jpg,16_000049.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001150.jpg,14_001150.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000063.jpg,14_000063.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000099.jpg,16_000099.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000315.jpg,16_000315.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/17_000057.jpg,17_000057.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000175.jpg,06_000175.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000338.jpg,06_000338.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001599.jpg,14_001599.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000100.jpg,06_000100.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000058.jpg,06_000058.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001191.jpg,14_001191.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000177.jpg,06_000177.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000154.jpg,06_000154.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001938.jpg,14_001938.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000165.jpg,06_000165.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001776.jpg,14_001776.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001909.jpg,14_001909.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/16_000275.jpg,16_000275.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/17_000030.jpg,17_000030.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000013.jpg,17_000013.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000221.jpg,16_000221.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_001960.jpg,14_001960.jpg,0,1,0,1,1,0,CSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_000187.jpg,14_000187.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000242.jpg,06_000242.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/16_000095.jpg,16_000095.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_000026.jpg,14_000026.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/06_000467.jpg,06_000467.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/14_000061.jpg,14_000061.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/06_000368.jpg,06_000368.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/06_000094.jpg,06_000094.jpg,0,0,1,1,1,1,BESR,4,val,dacl1k
dacl1k/dacl1k/v1/14_001879.jpg,14_001879.jpg,0,0,0,1,1,0,SR,2,val,dacl1k
dacl1k/dacl1k/v1/14_001956.jpg,14_001956.jpg,0,0,1,0,0,0,E,1,val,dacl1k
dacl1k/dacl1k/v1/14_001971.jpg,14_001971.jpg,0,0,0,1,1,0,SR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000424.jpg,06_000424.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/06_000178.jpg,06_000178.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/06_000407.jpg,06_000407.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/16_000213.jpg,16_000213.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/16_000165.jpg,16_000165.jpg,0,0,1,1,1,1,BESR,4,val,dacl1k
dacl1k/dacl1k/v1/14_000052.jpg,14_000052.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000490.jpg,06_000490.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/14_000114.jpg,14_000114.jpg,0,0,1,0,1,0,ES,2,val,dacl1k
dacl1k/dacl1k/v1/06_000484.jpg,06_000484.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/17_000006.jpg,17_000006.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000022.jpg,06_000022.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/14_001514.jpg,14_001514.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/06_000489.jpg,06_000489.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/14_001559.jpg,14_001559.jpg,0,0,0,1,0,0,R,1,val,dacl1k
dacl1k/dacl1k/v1/06_000239.jpg,06_000239.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/06_000016.jpg,06_000016.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/14_001691.jpg,14_001691.jpg,0,0,0,1,0,0,R,1,val,dacl1k
dacl1k/dacl1k/v1/14_001038.jpg,14_001038.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/16_000181.jpg,16_000181.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/06_000312.jpg,06_000312.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/14_001628.jpg,14_001628.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/14_001314.jpg,14_001314.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/14_001042.jpg,14_001042.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/14_000138.jpg,14_000138.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/06_000288.jpg,06_000288.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_001560.jpg,14_001560.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/14_000179.jpg,14_000179.jpg,0,0,1,1,1,0,ESR,3,val,dacl1k
dacl1k/dacl1k/v1/16_000055.jpg,16_000055.jpg,0,0,1,1,1,1,BESR,4,val,dacl1k
dacl1k/dacl1k/v1/14_001176.jpg,14_001176.jpg,0,1,0,0,0,0,C,1,val,dacl1k
dacl1k/dacl1k/v1/16_000097.jpg,16_000097.jpg,0,0,1,1,1,1,BESR,4,val,dacl1k
dacl1k/dacl1k/v1/06_000444.jpg,06_000444.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/06_000230.jpg,06_000230.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/06_000412.jpg,06_000412.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/16_000064.jpg,16_000064.jpg,0,0,0,1,0,1,BR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000048.jpg,06_000048.jpg,0,0,0,1,0,0,R,1,val,dacl1k
dacl1k/dacl1k/v1/14_001562.jpg,14_001562.jpg,0,0,0,1,0,0,R,1,val,dacl1k
dacl1k/dacl1k/v1/14_001981.jpg,14_001981.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/14_001529.jpg,14_001529.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/16_000033.jpg,16_000033.jpg,0,0,0,1,0,1,BR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000163.jpg,06_000163.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/14_001340.jpg,14_001340.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/14_001391.jpg,14_001391.jpg,0,0,1,1,1,0,ESR,3,val,dacl1k
dacl1k/dacl1k/v1/16_000227.jpg,16_000227.jpg,0,0,0,1,0,1,BR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000350.jpg,06_000350.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/14_000028.jpg,14_000028.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/16_000107.jpg,16_000107.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/06_000418.jpg,06_000418.jpg,0,1,0,1,1,0,CSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_001953.jpg,14_001953.jpg,0,1,0,0,0,0,C,1,val,dacl1k
dacl1k/dacl1k/v1/14_001248.jpg,14_001248.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/17_000047.jpg,17_000047.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/14_000006.jpg,14_000006.jpg,0,0,0,1,1,0,SR,2,val,dacl1k
dacl1k/dacl1k/v1/16_000199.jpg,16_000199.jpg,0,0,0,1,0,1,BR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000400.jpg,06_000400.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/06_000392.jpg,06_000392.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/14_001506.jpg,14_001506.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/14_001261.jpg,14_001261.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/16_000160.jpg,16_000160.jpg,0,0,1,1,1,1,BESR,4,val,dacl1k
dacl1k/dacl1k/v1/14_001899.jpg,14_001899.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/16_000079.jpg,16_000079.jpg,0,0,1,1,1,0,ESR,3,val,dacl1k
dacl1k/dacl1k/v1/14_000191.jpg,14_000191.jpg,0,0,0,1,1,0,SR,2,val,dacl1k
dacl1k/dacl1k/v1/14_001288.jpg,14_001288.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
dacl1k/dacl1k/v1/14_000178.jpg,14_000178.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/14_001798.jpg,14_001798.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000241.jpg,06_000241.jpg,0,0,1,1,0,0,ER,2,val,dacl1k
dacl1k/dacl1k/v1/14_001590.jpg,14_001590.jpg,0,0,1,0,1,0,ES,2,val,dacl1k
dacl1k/dacl1k/v1/14_001577.jpg,14_001577.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000373.jpg,06_000373.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/06_000307.jpg,06_000307.jpg,0,0,1,0,0,0,E,1,val,dacl1k
dacl1k/dacl1k/v1/14_001031.jpg,14_001031.jpg,0,0,0,1,0,0,R,1,val,dacl1k
dacl1k/dacl1k/v1/06_000384.jpg,06_000384.jpg,0,0,1,0,1,0,ES,2,val,dacl1k
dacl1k/dacl1k/v1/06_000427.jpg,06_000427.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/14_001010.jpg,14_001010.jpg,0,1,0,0,0,0,C,1,val,dacl1k
dacl1k/dacl1k/v1/14_000033.jpg,14_000033.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/06_000457.jpg,06_000457.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/14_001166.jpg,14_001166.jpg,0,0,0,1,0,1,BR,2,val,dacl1k
dacl1k/dacl1k/v1/06_000037.jpg,06_000037.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000402.jpg,06_000402.jpg,0,1,1,1,1,0,CESR,4,val,dacl1k
dacl1k/dacl1k/v1/14_001032.jpg,14_001032.jpg,0,1,0,1,0,0,CR,2,val,dacl1k
dacl1k/dacl1k/v1/14_000045.jpg,14_000045.jpg,0,0,1,1,1,0,ESR,3,val,dacl1k
dacl1k/dacl1k/v1/14_001707.jpg,14_001707.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/14_001946.jpg,14_001946.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/14_001140.jpg,14_001140.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000499.jpg,06_000499.jpg,0,1,1,1,0,0,CER,3,val,dacl1k
dacl1k/dacl1k/v1/16_000224.jpg,16_000224.jpg,0,0,0,1,1,1,BSR,3,val,dacl1k
dacl1k/dacl1k/v1/14_001066.jpg,14_001066.jpg,0,1,0,0,0,0,C,1,val,dacl1k
dacl1k/dacl1k/v1/06_000414.jpg,06_000414.jpg,0,1,1,0,1,0,CES,3,val,dacl1k
dacl1k/dacl1k/v1/14_001831.jpg,14_001831.jpg,0,1,0,0,0,0,C,1,val,dacl1k
dacl1k/dacl1k/v1/06_000416.jpg,06_000416.jpg,0,1,1,0,0,0,CE,2,val,dacl1k
dacl1k/dacl1k/v1/06_000038.jpg,06_000038.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000318.jpg,06_000318.jpg,0,0,1,0,1,0,ES,2,val,dacl1k
dacl1k/dacl1k/v1/14_001370.jpg,14_001370.jpg,0,0,0,0,1,0,S,1,val,dacl1k
dacl1k/dacl1k/v1/14_001128.jpg,14_001128.jpg,0,0,1,0,0,0,E,1,val,dacl1k
dacl1k/dacl1k/v1/17_000050.jpg,17_000050.jpg,1,0,0,0,0,0,N,1,val,dacl1k
dacl1k/dacl1k/v1/06_000327.jpg,06_000327.jpg,0,1,0,0,1,0,CS,2,val,dacl1k
